anon_id,arm,model,query_id,query_type,hop_count,source_file
A1106,SSG,llama3.1:8b,Q78,2-hop_author_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1107,Act-only,qwen2.5:7b,Q39,1-hop_setting,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1108,Planned,qwen2.5:7b,Q04,1-hop_category,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1109,Act-only,qwen2.5:7b,Q06,1-hop_language,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1110,Planned,qwen2.5:7b,Q95,runtime_similarity,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1111,Act-only,qwen2.5:7b,Q43,1-hop_category,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1112,CoT-RAG,llama3.1:8b,Q93,collaborative_shared_ddc,3,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1113,SSG,qwen2.5:7b,Q40,1-hop_setting,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1114,SSG,llama3.1:8b,Q11,2-hop_vibe_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1115,Planned,llama3.1:8b,Q23,collaborative_shared_vibe,3,eval_results_planned_llama31_reeval20260726_noaudit.json
A1116,Act-only,llama3.1:8b,Q36,1-hop_vibe,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1117,Pure ReAct,llama3.1:8b,Q45,1-hop_category,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1118,Act-only,llama3.1:8b,Q33,1-hop_author,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1119,Standard RAG,qwen2.5:7b,Q36,1-hop_vibe,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1120,Act-only,qwen2.5:7b,Q49,1-hop_ddc,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1121,SSG,llama3.1:8b,Q22,collaborative_shared_vibe,3,eval_results_agentic_llama_reeval20260726_noaudit.json
A1122,Pure ReAct,llama3.1:8b,Q47,1-hop_ddc,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1123,Planned,qwen2.5:7b,Q90,collaborative_shared_vibe,3,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1124,Act-only,llama3.1:8b,Q70,2-hop_author_vibe,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1125,Standard RAG,qwen2.5:7b,Q15,2-hop_author_setting,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1126,Pure ReAct,llama3.1:8b,Q65,2-hop_vibe_category,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1127,Act-only,llama3.1:8b,Q50,1-hop_ddc,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1128,Act-only,qwen2.5:7b,Q53,1-hop_character,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1129,Pure ReAct,qwen2.5:7b,Q78,2-hop_author_category,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1130,SSG,qwen2.5:7b,Q47,1-hop_ddc,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1131,CoT-RAG,qwen2.5:7b,Q35,1-hop_vibe,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1132,Planned,qwen2.5:7b,Q97,runtime_similarity,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1133,Planned,llama3.1:8b,Q94,collaborative_shared_ddc,3,eval_results_planned_llama31_reeval20260726_noaudit.json
A1134,CoT-RAG,qwen2.5:7b,Q51,1-hop_language,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1135,Standard RAG,qwen2.5:7b,Q47,1-hop_ddc,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1136,Act-only,qwen2.5:7b,Q47,1-hop_ddc,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1137,Act-only,llama3.1:8b,Q30,branch_filter_vibe,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1138,Pure ReAct,qwen2.5:7b,Q28,branch_filter_vibe,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1139,Pure ReAct,qwen2.5:7b,Q59,2-hop_vibe_setting,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1140,CoT-RAG,qwen2.5:7b,Q34,1-hop_author,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1141,Pure ReAct,qwen2.5:7b,Q48,1-hop_ddc,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1142,SSG,qwen2.5:7b,Q29,branch_filter_author,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1143,Planned,qwen2.5:7b,Q72,2-hop_author_vibe,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1144,Planned,qwen2.5:7b,Q66,2-hop_vibe_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1145,CoT-RAG,llama3.1:8b,Q07,1-hop_character,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1146,Planned,qwen2.5:7b,Q86,3-hop_vibe_setting_category,3,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1147,Standard RAG,qwen2.5:7b,Q64,2-hop_vibe_category,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1148,Act-only,qwen2.5:7b,Q93,collaborative_shared_ddc,3,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1149,Act-only,llama3.1:8b,Q67,2-hop_setting_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1150,Standard RAG,llama3.1:8b,Q94,collaborative_shared_ddc,3,eval_results_standard_llama31_reeval20260726_noaudit.json
A1151,Standard RAG,qwen2.5:7b,Q43,1-hop_category,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1152,CoT-RAG,qwen2.5:7b,Q94,collaborative_shared_ddc,3,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1153,Pure ReAct,qwen2.5:7b,Q41,1-hop_setting,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1154,Pure ReAct,llama3.1:8b,Q01,1-hop_author,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1155,Planned,qwen2.5:7b,Q31,1-hop_author,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1156,Standard RAG,qwen2.5:7b,Q62,2-hop_vibe_setting,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1157,Pure ReAct,qwen2.5:7b,Q76,2-hop_author_category,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1158,CoT-RAG,llama3.1:8b,Q56,1-hop_publisher_city,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1159,Planned,llama3.1:8b,Q99,branch_filter_vibe,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1160,SSG,qwen2.5:7b,Q41,1-hop_setting,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1161,Standard RAG,llama3.1:8b,Q89,collaborative_shared_vibe,3,eval_results_standard_llama31_reeval20260726_noaudit.json
A1162,Act-only,qwen2.5:7b,Q42,1-hop_setting,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1163,Pure ReAct,qwen2.5:7b,Q05,1-hop_ddc,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1164,Pure ReAct,qwen2.5:7b,Q36,1-hop_vibe,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1165,Standard RAG,qwen2.5:7b,Q99,branch_filter_vibe,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1166,Pure ReAct,qwen2.5:7b,Q79,2-hop_ddc_branch,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1167,Standard RAG,qwen2.5:7b,Q90,collaborative_shared_vibe,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1168,Planned,qwen2.5:7b,Q94,collaborative_shared_ddc,3,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1169,Pure ReAct,llama3.1:8b,Q90,collaborative_shared_vibe,3,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1170,Act-only,llama3.1:8b,Q41,1-hop_setting,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1171,CoT-RAG,qwen2.5:7b,Q19,3-hop_vibe_setting_category,3,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1172,Planned,qwen2.5:7b,Q77,2-hop_author_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1173,Pure ReAct,llama3.1:8b,Q97,runtime_similarity,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1174,SSG,llama3.1:8b,Q66,2-hop_vibe_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1175,CoT-RAG,qwen2.5:7b,Q27,runtime_similarity,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1176,Standard RAG,llama3.1:8b,Q14,2-hop_author_vibe,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A1177,Act-only,qwen2.5:7b,Q70,2-hop_author_vibe,2,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1178,SSG,qwen2.5:7b,Q20,3-hop_vibe_setting_category,3,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1179,Act-only,llama3.1:8b,Q52,1-hop_language,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1180,SSG,llama3.1:8b,Q60,2-hop_vibe_setting,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1181,Planned,qwen2.5:7b,Q93,collaborative_shared_ddc,3,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1182,Act-only,llama3.1:8b,Q08,1-hop_publisher_city,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1183,Planned,qwen2.5:7b,Q50,1-hop_ddc,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1184,Standard RAG,llama3.1:8b,Q55,1-hop_character,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1185,Planned,llama3.1:8b,Q35,1-hop_vibe,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A1186,Act-only,llama3.1:8b,Q77,2-hop_author_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1187,Act-only,llama3.1:8b,Q48,1-hop_ddc,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1188,Standard RAG,qwen2.5:7b,Q92,collaborative_shared_ddc,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1189,Standard RAG,llama3.1:8b,Q62,2-hop_vibe_setting,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A1190,Standard RAG,llama3.1:8b,Q66,2-hop_vibe_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A1191,SSG,llama3.1:8b,Q65,2-hop_vibe_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1192,Standard RAG,qwen2.5:7b,Q79,2-hop_ddc_branch,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1193,Planned,qwen2.5:7b,Q17,2-hop_ddc_branch,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1194,CoT-RAG,llama3.1:8b,Q10,2-hop_vibe_setting,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1195,CoT-RAG,llama3.1:8b,Q86,3-hop_vibe_setting_category,3,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1196,Act-only,llama3.1:8b,Q58,1-hop_publisher_city,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1197,Act-only,qwen2.5:7b,Q02,1-hop_vibe,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1198,Act-only,qwen2.5:7b,Q64,2-hop_vibe_category,2,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1199,Standard RAG,llama3.1:8b,Q52,1-hop_language,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1200,CoT-RAG,llama3.1:8b,Q29,branch_filter_author,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
